host_since,host_is_superhost,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,reviews_per_month,n_bathrooms,bath_shared,emailhost_verification,phonehost_verification,photographerhost_verification,work_emailhost_verification,neighbourhood_cleansed_Arbutus Ridge,neighbourhood_cleansed_Downtown,neighbourhood_cleansed_Downtown Eastside,neighbourhood_cleansed_Dunbar Southlands,neighbourhood_cleansed_Fairview,neighbourhood_cleansed_Grandview-Woodland,neighbourhood_cleansed_Hastings-Sunrise,neighbourhood_cleansed_Kensington-Cedar Cottage,neighbourhood_cleansed_Kerrisdale,neighbourhood_cleansed_Killarney,neighbourhood_cleansed_Kitsilano,neighbourhood_cleansed_Marpole,neighbourhood_cleansed_Mount Pleasant,neighbourhood_cleansed_Oakridge,neighbourhood_cleansed_Renfrew-Collingwood,neighbourhood_cleansed_Riley Park,neighbourhood_cleansed_Shaughnessy,neighbourhood_cleansed_South Cambie,neighbourhood_cleansed_Strathcona,neighbourhood_cleansed_Sunset,neighbourhood_cleansed_Victoria-Fraserview,neighbourhood_cleansed_West End,neighbourhood_cleansed_West Point Grey,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,host_response_time_Unspecified,host_response_time_a few days or more,host_response_time_within a day,host_response_time_within a few hours,host_response_time_within an hour,alarm_amenitie,dryer_amenitie,parking_amenitie,water_amenitie,coffee_amenitie,material_amenitie,grill_amenitie,wine_amenitie,backyard_amenitie,pool_amenitie
2022-05-25,True,True,True,49.27989,-123.12267,2,1.0,1.0,228.0,2,150,1,2,1125,1125,2.0,1125.0,9,26,45,302,59,59,6,2022-06-03,2023-03-12,4.97,4.93,4.95,4.95,5.0,4.97,4.86,True,False,6.21,1.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2022-05-24,True,True,True,49.27919,-123.12569,2,1.0,1.0,119.0,30,365,30,30,1125,1125,30.0,1125.0,20,50,80,191,2,2,0,2022-09-16,2022-11-05,5.0,5.0,4.0,4.5,5.0,5.0,3.5,False,True,0.33,1.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-05-17,True,True,True,49.28234,-123.12582,4,1.0,2.0,144.0,30,365,30,30,365,365,30.0,365.0,1,1,23,59,16,16,0,2022-06-06,2023-01-30,4.94,4.94,5.0,4.88,5.0,5.0,4.75,True,False,1.7,1.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2020-06-12,False,True,True,49.23965835571289,-123.1181182861328,4,1.0,1.0,150.0,30,120,30,30,1125,1125,30.0,1125.0,7,37,67,178,2,2,0,2022-06-30,2022-10-03,4.5,4.5,5.0,5.0,4.5,5.0,4.5,False,True,0.23,1.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2016-05-19,False,True,True,49.26116,-123.07255,6,2.0,2.0,202.0,2,1125,2,3,1125,1125,2.7,1125.0,0,0,0,79,30,30,0,2022-06-12,2023-01-03,4.53,4.73,4.83,4.83,4.67,4.7,4.47,True,False,3.26,1.0,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2021-05-29,True,True,True,49.27861,-123.12057,4,1.0,2.0,134.0,2,1125,2,3,1125,1125,2.0,1125.0,17,43,62,108,40,40,5,2022-06-10,2023-03-03,4.88,4.9,4.88,4.78,4.95,4.93,4.73,True,False,4.32,1.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2017-12-10,False,True,False,49.22146,-123.10374,4,2.0,2.0,111.0,30,365,30,30,365,365,30.0,365.0,30,60,90,365,1,1,0,2023-01-05,2023-01-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,0.43,1.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-05-28,True,True,True,49.28554916381836,-123.12384796142578,3,1.0,1.0,155.0,30,365,30,30,365,365,30.0,365.0,8,38,42,114,3,3,0,2022-07-31,2022-10-18,5.0,5.0,5.0,5.0,4.33,5.0,4.67,False,False,0.4,1.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-04-27,False,True,True,49.25913,-123.11891,2,1.0,2.0,117.0,2,30,2,2,1125,1125,2.0,1125.0,4,14,19,115,41,41,6,2022-06-04,2023-03-05,4.66,4.71,4.56,4.78,4.93,4.83,4.54,True,True,4.33,1.0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
2012-04-03,True,True,True,49.22184,-123.09283,5,2.0,3.0,72.0,2,365,2,2,1125,1125,2.0,1125.0,11,39,61,336,32,32,3,2022-06-05,2023-02-24,4.81,4.84,4.97,4.97,4.84,4.69,4.69,True,False,3.39,1.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2021-11-30,False,True,True,49.27876,-123.10951,2,1.0,1.0,100.0,1,1125,1,1,1125,1125,1.0,1125.0,0,1,1,72,37,37,0,2022-06-12,2023-01-14,4.41,4.7,4.27,4.62,4.76,4.78,4.19,True,False,4.02,1.0,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2016-02-20,True,True,True,49.25025,-123.09367,6,3.0,3.0,511.0,3,21,3,3,21,21,3.0,21.0,29,56,83,259,17,17,2,2022-07-10,2023-03-12,4.94,4.94,5.0,4.94,5.0,5.0,4.88,True,False,2.06,2.5,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
2016-04-05,True,True,True,49.27929,-123.12049,4,2.0,3.0,269.0,2,365,2,2,1125,1125,2.0,1125.0,23,53,83,258,15,15,2,2022-08-25,2023-02-24,5.0,5.0,4.93,5.0,4.93,5.0,4.8,True,True,2.23,1.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
2022-05-28,True,True,True,49.242645,-123.043053,10,5.0,7.0,755.0,2,365,2,2,1125,1125,2.0,1125.0,0,1,1,16,19,19,1,2022-06-02,2023-02-19,4.89,4.95,5.0,5.0,5.0,4.89,4.84,True,False,1.99,3.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
2019-05-03,False,True,True,49.250706,-123.062347,3,2.0,2.0,120.0,30,1125,30,30,1125,1125,30.0,1125.0,12,42,72,347,14,14,0,2022-07-31,2022-11-06,4.64,4.79,4.79,5.0,4.93,4.29,4.57,True,False,1.85,1.0,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
2022-03-06,False,True,True,49.27559,-123.11814,3,1.0,1.0,175.0,14,365,14,14,365,365,14.0,365.0,14,27,57,318,2,2,0,2022-08-31,2022-11-30,5.0,5.0,4.5,5.0,5.0,5.0,5.0,True,False,0.31,1.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2017-02-09,False,True,True,49.20817,-123.06793,2,1.0,2.0,87.0,1,365,1,1,1125,1125,1.0,1125.0,11,11,19,19,36,36,3,2022-06-05,2023-03-08,4.78,4.83,4.89,4.92,4.78,4.53,4.69,True,False,3.82,1.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2017-02-09,False,True,True,49.208618,-123.069122,2,1.0,1.0,86.0,1,365,1,1,1125,1125,1.0,1125.0,5,5,13,13,22,22,1,2022-06-10,2023-02-26,4.68,4.82,4.82,4.91,4.91,4.55,4.59,True,False,2.37,1.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-02-26,True,True,True,49.28258,-123.05203,4,2.0,2.0,277.0,3,1125,3,3,1125,1125,3.0,1125.0,2,4,4,4,28,28,4,2022-07-04,2023-03-07,4.96,4.93,4.96,5.0,5.0,4.89,4.89,True,False,3.31,1.0,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
2015-05-14,False,True,True,49.27927,-123.121,1,1.0,3.0,100.0,3,1125,3,3,1125,1125,3.0,1125.0,18,48,78,345,16,16,0,2022-06-22,2022-12-21,4.63,4.69,4.44,4.81,4.81,4.94,4.31,True,True,1.8,1.0,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2012-12-24,True,True,True,49.24362,-123.09228,2,1.0,1.0,100.0,30,120,30,30,120,120,30.0,120.0,0,12,42,276,1,1,0,2022-08-31,2022-08-31,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,False,0.15,1.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2015-12-08,False,True,False,49.266083,-123.146225,4,2.0,2.0,245.0,30,62,30,30,62,62,30.0,62.0,0,0,0,43,2,2,0,2022-07-23,2022-10-08,5.0,5.0,5.0,4.5,5.0,5.0,5.0,False,False,0.26,2.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2012-09-21,False,True,True,49.28218,-123.1066,3,1.0,1.0,215.0,3,14,3,3,14,14,3.0,14.0,28,47,67,147,0,0,0,1900-01-01,1900-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0.0,1.0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-16,False,True,True,49.26858,-123.10962,6,3.0,3.0,518.0,1,1125,1,1,1125,1125,1.0,1125.0,13,27,41,237,39,39,2,2022-06-05,2023-02-26,4.92,4.95,4.85,4.59,4.87,4.95,4.87,True,True,4.13,3.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
2014-09-27,False,True,True,49.26778,-123.13862,4,2.0,2.0,600.0,30,365,30,30,365,365,30.0,365.0,30,60,90,365,0,0,0,1900-01-01,1900-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,0.0,2.5,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-07-20,False,True,True,49.23955,-123.03171,3,1.0,1.0,82.0,1,365,1,1,365,365,1.0,365.0,29,59,89,364,5,5,0,2022-06-19,2023-01-08,4.0,4.4,3.8,5.0,4.6,4.4,4.0,True,False,0.56,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-26,True,True,False,49.226673,-123.113518,5,3.0,3.0,2714.0,60,1125,4,4,1125,1125,4.0,1125.0,4,34,64,154,5,5,0,2022-07-12,2022-08-22,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,False,0.61,2.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2016-02-15,False,True,True,49.218624,-123.076698,2,1.0,1.0,44.0,30,365,30,30,1125,1125,30.0,1125.0,30,60,90,356,1,1,0,2022-11-01,2022-11-01,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,True,0.22,1.0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
2013-03-05,False,True,True,49.26599,-123.04154,2,1.0,1.0,77.0,31,119,3,31,1125,1125,27.0,1125.0,8,38,68,158,15,15,0,2022-06-21,2023-02-03,4.87,5.0,4.8,4.93,5.0,4.93,5.0,True,False,1.69,1.0,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2012-10-13,True,True,True,49.28402,-123.12667,2,1.0,1.0,229.0,30,1125,30,30,1125,1125,30.0,1125.0,11,41,66,66,4,4,0,2022-07-19,2022-12-28,5.0,5.0,5.0,5.0,5.0,5.0,4.75,False,True,0.5,1.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2022-03-07,False,True,True,49.2319752,-123.0568416,4,2.0,2.0,100.0,1,1125,1,1,1125,1125,1.0,1125.0,7,29,41,304,22,22,1,2022-06-12,2023-02-20,4.64,4.55,4.68,5.0,4.95,4.77,4.55,True,False,2.39,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-01,False,True,True,49.26463,-123.14688,4,1.0,1.0,109.0,2,365,1,2,1125,1125,1.9,1125.0,6,16,35,280,46,46,2,2022-06-14,2023-03-06,4.15,4.28,4.15,4.52,4.37,4.41,4.24,True,True,5.04,1.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
2012-05-30,False,True,True,49.27728,-123.12187,8,3.0,3.0,1100.0,30,365,30,30,365,365,30.0,365.0,28,58,88,88,0,0,0,1900-01-01,1900-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,5.0,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
2018-05-17,True,True,True,49.28047,-123.10941,6,3.0,3.0,1350.0,2,180,2,2,180,180,2.0,180.0,0,0,0,59,12,12,0,2022-07-05,2023-01-05,5.0,5.0,5.0,4.58,5.0,4.83,4.67,True,False,1.42,3.0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
2018-01-17,False,True,True,49.27831588142301,-123.12076038700826,4,1.0,2.0,190.0,2,1125,2,3,1125,1125,2.0,1125.0,6,31,53,327,44,44,6,2022-06-11,2023-03-07,4.45,4.68,4.41,4.57,4.73,4.91,4.48,True,False,4.77,1.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-03-14,False,True,True,49.2377,-123.05747,3,1.0,1.0,129.0,10,90,10,10,90,90,10.0,90.0,29,59,89,89,8,8,0,2022-07-06,2022-09-14,4.5,4.5,4.63,4.63,4.38,4.75,4.88,True,False,0.95,1.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-13,False,True,True,49.2814,-123.11834,4,2.0,2.0,200.0,45,1125,45,45,1125,1125,45.0,1125.0,0,0,12,232,2,2,0,2022-12-28,2023-01-31,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,False,0.78,2.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2018-04-29,True,True,True,49.25424,-123.07215,2,1.0,1.0,100.0,30,365,30,30,365,365,30.0,365.0,18,25,55,330,2,2,0,2022-07-25,2022-09-10,5.0,5.0,5.0,5.0,5.0,5.0,4.5,False,False,0.26,1.0,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
2018-07-04,False,True,True,49.277103,-123.128587,2,1.0,1.0,118.0,30,365,30,30,365,365,30.0,365.0,0,0,11,245,2,2,0,2022-08-28,2022-10-01,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,False,0.3,1.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2022-05-17,False,True,True,49.26941,-123.10017,5,2.0,3.0,157.0,30,365,1,30,365,365,1.5,365.0,16,44,70,256,11,11,2,2022-07-14,2023-02-26,4.73,4.73,4.91,4.55,4.91,4.73,4.45,True,False,1.35,1.5,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2015-01-07,False,True,True,49.24442,-123.09038,6,3.0,4.0,299.0,3,1125,2,3,1125,1125,2.3,1125.0,11,38,68,329,8,8,2,2022-10-03,2023-02-26,5.0,5.0,5.0,5.0,5.0,4.88,4.75,True,False,1.47,1.5,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2017-11-01,False,True,True,49.24154,-123.06732,4,1.0,2.0,87.0,2,28,2,2,1125,1125,2.0,1125.0,22,46,76,76,12,12,0,2022-07-01,2022-10-24,4.42,4.5,5.0,4.83,4.92,4.5,4.17,True,False,1.4,1.0,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2012-12-22,True,True,True,49.27751,-123.12784,4,2.0,3.0,439.0,30,365,3,30,1125,1125,29.1,1125.0,14,18,45,72,20,20,0,2022-08-04,2023-01-01,4.8,4.85,4.8,4.9,5.0,4.85,4.75,True,False,2.69,1.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2014-08-09,True,True,True,49.24514,-123.10224,4,2.0,2.0,164.0,4,30,3,4,4,30,4.0,29.8,16,24,39,39,12,12,1,2022-08-08,2023-03-01,5.0,5.0,5.0,5.0,5.0,5.0,4.83,True,False,1.64,1.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-04,False,True,True,49.26069,-123.09888,4,2.0,2.0,90.0,30,1125,30,30,1125,1125,30.0,1125.0,0,12,42,161,1,1,0,2023-01-31,2023-01-31,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,False,0.7,1.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2016-05-06,True,True,False,49.2796505,-123.1001372,2,1.0,4.0,159.0,3,1125,3,4,1125,1125,3.7,1125.0,8,8,13,14,11,11,0,2022-08-01,2022-11-27,5.0,5.0,4.82,4.82,5.0,4.91,4.91,True,False,1.46,1.0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2017-11-01,False,True,True,49.24412,-123.06865,4,2.0,2.0,99.0,2,59,2,2,1125,1125,2.0,1125.0,24,54,84,84,11,11,0,2022-06-17,2022-10-31,4.82,4.91,4.91,5.0,5.0,4.73,4.45,True,False,1.22,1.0,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-05-16,True,True,True,49.28692,-123.12281,3,1.0,2.0,169.0,3,365,2,5,1125,1125,4.9,1125.0,4,19,38,38,26,26,1,2022-06-24,2023-02-20,4.85,4.85,4.92,4.81,4.92,5.0,4.69,True,True,2.95,1.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2016-02-27,True,True,True,49.22255,-123.03928,4,2.0,2.0,129.0,2,31,1,2,1125,1125,2.0,1125.0,8,25,44,63,31,31,1,2022-08-10,2023-03-03,4.84,4.94,4.97,5.0,5.0,4.77,4.9,True,False,4.29,1.5,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2013-07-10,False,True,True,49.2407,-123.07155,4,2.0,1.0,257.0,3,60,3,3,60,60,3.0,60.0,10,10,10,10,2,2,0,2022-09-05,2022-12-14,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,False,0.31,1.0,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
2014-08-29,True,True,True,49.26946,-123.10095,2,1.0,1.0,180.0,4,20,4,4,20,20,4.0,20.0,12,42,52,52,15,15,1,2022-07-03,2023-03-01,4.93,4.8,4.93,5.0,5.0,4.93,4.53,True,False,1.76,1.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2022-06-04,False,False,True,49.22658,-123.08834,2,1.0,2.0,86.0,1,1125,1,1,1125,1125,1.0,1125.0,8,35,57,141,34,34,4,2022-06-10,2023-03-03,4.47,4.56,4.44,4.82,4.82,4.82,4.38,True,True,3.67,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2022-06-04,False,False,True,49.2855514,-123.1238497,4,2.0,3.0,450.0,30,365,30,30,1125,1125,30.0,1125.0,30,60,90,180,0,0,0,1900-01-01,1900-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,2.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
